,depth,temp
2003-12-13-09-59,50.0,7.25
2003-12-13-11-00,50.0,7.2599999999999998
2003-12-13-12-00,50.0,7.2699999999999996
2003-12-13-12-59,50.0,7.2699999999999996
2003-12-13-14-00,50.0,7.2999999999999998
2003-12-13-15-00,50.0,7.2800000000000002
2003-12-13-16-00,50.0,7.2599999999999998
2003-12-13-17-00,50.0,7.2599999999999998
2003-12-13-18-00,50.0,7.25
2003-12-13-19-00,50.0,7.25
2003-12-13-20-00,50.0,7.2599999999999998
2003-12-13-21-00,50.0,7.2599999999999998
2003-12-13-21-59,50.0,7.4100000000000001
2003-12-13-23-00,50.0,7.3499999999999996
2003-12-14-00-00,50.0,7.2599999999999998
2003-12-14-00-59,50.0,7.2699999999999996
2003-12-14-02-00,50.0,7.2699999999999996
2003-12-14-03-00,50.0,7.3099999999999996
2003-12-14-03-59,50.0,7.3200000000000003
2003-12-14-05-00,50.0,7.3099999999999996
2003-12-14-06-00,50.0,7.3399999999999999
2003-12-14-06-59,50.0,7.3799999999999999
2003-12-14-08-00,50.0,7.3499999999999996
2003-12-14-09-00,50.0,7.29
2003-12-14-10-00,50.0,7.2699999999999996
2003-12-14-11-00,50.0,7.2800000000000002
2003-12-14-12-00,50.0,7.2400000000000002
2003-12-14-13-00,50.0,7.2800000000000002
2003-12-14-14-00,50.0,7.4000000000000004
2003-12-14-15-00,50.0,7.3099999999999996
2003-12-14-16-00,50.0,7.4199999999999999
2003-12-14-17-00,50.0,7.4299999999999997
2003-12-14-18-00,50.0,7.4000000000000004
2003-12-14-18-59,50.0,7.3700000000000001
2003-12-14-20-00,50.0,7.3300000000000001
2003-12-14-21-00,50.0,7.3099999999999996
2003-12-14-21-59,50.0,7.3200000000000003
2003-12-14-23-00,50.0,7.3499999999999996
2003-12-15-00-00,50.0,7.3200000000000003
2003-12-15-00-59,50.0,7.3300000000000001
2003-12-15-02-00,50.0,7.21
2003-12-15-03-00,50.0,7.29
2003-12-15-03-59,50.0,7.3799999999999999
2003-12-15-05-00,50.0,7.2300000000000004
2003-12-15-06-00,50.0,7.3099999999999996
2003-12-15-07-00,50.0,7.0199999999999996
2003-12-15-08-00,50.0,6.9400000000000004
2003-12-15-09-00,50.0,6.7000000000000002
2003-12-15-10-00,50.0,6.71
2003-12-15-11-00,50.0,7.3399999999999999
2003-12-15-12-00,50.0,6.9400000000000004
2003-12-15-12-59,50.0,6.9299999999999997
2003-12-15-14-00,50.0,6.7300000000000004
2003-12-15-15-00,50.0,6.8300000000000001
2003-12-15-15-59,50.0,6.9299999999999997
2003-12-15-17-00,50.0,7.0700000000000003
2003-12-15-18-00,50.0,7.1299999999999999
2003-12-15-18-59,50.0,7.0999999999999996
2003-12-15-20-00,50.0,7.2199999999999998
2003-12-15-21-00,50.0,7.1100000000000003
2003-12-15-21-59,50.0,7.1900000000000004
2003-12-15-23-00,50.0,7.3099999999999996
2003-12-16-00-00,50.0,7.2599999999999998
2003-12-16-00-59,50.0,7.0099999999999998
2003-12-16-02-00,50.0,6.9100000000000001
2003-12-16-03-00,50.0,6.8399999999999999
2003-12-16-04-00,50.0,6.71
2003-12-16-05-00,50.0,6.7300000000000004
2003-12-16-06-00,50.0,6.79
2003-12-16-07-00,50.0,6.7599999999999998
2003-12-16-08-00,50.0,6.8200000000000003
2003-12-16-09-00,50.0,6.8600000000000003
2003-12-16-09-59,50.0,6.96
2003-12-16-11-00,50.0,6.8799999999999999
2003-12-16-12-00,50.0,6.9699999999999998
2003-12-16-12-59,50.0,7.0300000000000002
2003-12-16-14-00,50.0,7.0300000000000002
2003-12-16-15-00,50.0,7.0300000000000002
2003-12-16-15-59,50.0,7.0199999999999996
2003-12-16-17-00,50.0,7.04
2003-12-16-18-00,50.0,7.04
2003-12-16-18-59,50.0,7.0199999999999996
2003-12-16-20-00,50.0,7.0599999999999996
2003-12-16-21-00,50.0,7.04
2003-12-16-22-00,50.0,7.0599999999999996
2003-12-16-23-00,50.0,7.0499999999999998
2003-12-17-00-00,50.0,7.0
2003-12-17-01-00,50.0,7.0099999999999998
2003-12-17-02-00,50.0,6.9400000000000004
2003-12-17-03-00,50.0,6.96
2003-12-17-04-00,50.0,6.9199999999999999
2003-12-17-05-00,50.0,6.9400000000000004
2003-12-17-06-00,50.0,6.96
2003-12-17-06-59,50.0,6.9900000000000002
2003-12-17-08-00,50.0,6.9500000000000002
2003-12-17-09-00,50.0,7.0
2003-12-17-09-59,50.0,6.9400000000000004
2003-12-17-11-00,50.0,6.96
2003-12-17-12-00,50.0,7.0
2003-12-17-12-59,50.0,6.9699999999999998
2003-12-17-14-00,50.0,6.8399999999999999
2003-12-17-15-00,50.0,6.8099999999999996
2003-12-17-15-59,50.0,6.8600000000000003
2003-12-17-17-00,50.0,6.7699999999999996
2003-12-17-18-00,50.0,6.79
2003-12-17-19-00,50.0,6.8899999999999997
2003-12-17-20-00,50.0,6.9500000000000002
2003-12-17-21-00,50.0,6.8700000000000001
2003-12-17-22-00,50.0,6.8499999999999996
2003-12-17-23-00,50.0,6.8200000000000003
2003-12-18-00-00,50.0,6.8799999999999999
2003-12-18-00-59,50.0,6.6900000000000004
2003-12-18-02-00,50.0,6.6200000000000001
2003-12-18-03-00,50.0,6.6399999999999997
2003-12-18-03-59,50.0,6.6399999999999997
2003-12-18-05-00,50.0,6.6600000000000001
2003-12-18-06-00,50.0,6.6900000000000004
2003-12-18-06-59,50.0,6.7300000000000004
2003-12-18-08-00,50.0,6.7800000000000002
2003-12-18-09-00,50.0,6.8099999999999996
2003-12-18-09-59,50.0,6.7800000000000002
2003-12-18-11-00,50.0,6.79
2003-12-18-12-00,50.0,6.7999999999999998
2003-12-18-13-00,50.0,6.7300000000000004
2003-12-18-14-00,50.0,6.71
2003-12-18-15-00,50.0,6.7300000000000004
2003-12-18-16-00,50.0,6.6900000000000004
2003-12-18-17-00,50.0,6.7000000000000002
2003-12-18-18-00,50.0,6.75
2003-12-18-18-59,50.0,6.9100000000000001
2003-12-18-20-00,50.0,6.9000000000000004
2003-12-18-21-00,50.0,6.9000000000000004
2003-12-18-21-59,50.0,7.0199999999999996
2003-12-18-23-00,50.0,6.9100000000000001
2003-12-19-00-00,50.0,6.7999999999999998
2003-12-19-00-59,50.0,6.7999999999999998
2003-12-19-02-00,50.0,6.9800000000000004
2003-12-19-03-00,50.0,6.9500000000000002
2003-12-19-03-59,50.0,6.7599999999999998
2003-12-19-05-00,50.0,6.8600000000000003
2003-12-19-06-00,50.0,6.8300000000000001
2003-12-19-06-59,50.0,6.8899999999999997
2003-12-19-08-00,50.0,6.8200000000000003
2003-12-19-09-00,50.0,6.9000000000000004
2003-12-19-10-00,50.0,6.8499999999999996
2003-12-19-11-00,50.0,6.9900000000000002
2003-12-19-12-00,50.0,7.0
2003-12-19-13-00,50.0,6.9800000000000004
2003-12-19-14-00,50.0,6.96
2003-12-19-15-00,50.0,6.9199999999999999
2003-12-19-15-59,50.0,6.8200000000000003
2003-12-19-17-00,50.0,6.8600000000000003
2003-12-19-18-00,50.0,6.9400000000000004
2003-12-19-18-59,50.0,6.9400000000000004
2003-12-19-20-00,50.0,6.8899999999999997
2003-12-19-21-00,50.0,7.0499999999999998
2003-12-19-21-59,50.0,7.0700000000000003
2003-12-19-23-00,50.0,6.9800000000000004
2003-12-20-00-00,50.0,7.0599999999999996
2003-12-20-00-59,50.0,7.0599999999999996
2003-12-20-02-00,50.0,7.0700000000000003
2003-12-20-03-00,50.0,6.9299999999999997
2003-12-20-04-00,50.0,7.0499999999999998
2003-12-20-05-00,50.0,7.0300000000000002
2003-12-20-06-00,50.0,7.0199999999999996
2003-12-20-07-00,50.0,6.8600000000000003
2003-12-20-08-00,50.0,6.8799999999999999
2003-12-20-09-00,50.0,6.9400000000000004
2003-12-20-09-59,50.0,6.9199999999999999
2003-12-20-11-00,50.0,6.9199999999999999
2003-12-20-12-00,50.0,6.9100000000000001
2003-12-20-12-59,50.0,7.0800000000000001
2003-12-20-14-00,50.0,7.1200000000000001
2003-12-20-15-00,50.0,6.9199999999999999
2003-12-20-15-59,50.0,6.9400000000000004
2003-12-20-17-00,50.0,6.6399999999999997
2003-12-20-18-00,50.0,6.9500000000000002
2003-12-20-18-59,50.0,6.6600000000000001
2003-12-20-20-00,50.0,6.6100000000000003
2003-12-20-21-00,50.0,6.6399999999999997
2003-12-20-22-00,50.0,6.8099999999999996
2003-12-20-23-00,50.0,6.9199999999999999
2003-12-21-00-00,50.0,7.1200000000000001
2003-12-21-01-00,50.0,7.2000000000000002
2003-12-21-02-00,50.0,7.2300000000000004
2003-12-21-03-00,50.0,7.1900000000000004
2003-12-21-04-00,50.0,7.2400000000000002
2003-12-21-05-00,50.0,7.1699999999999999
2003-12-21-06-00,50.0,6.6600000000000001
2003-12-21-06-59,50.0,6.6299999999999999
2003-12-21-08-00,50.0,6.9100000000000001
2003-12-21-09-00,50.0,7.1699999999999999
2003-12-21-09-59,50.0,7.1399999999999997
2003-12-21-11-00,50.0,7.1200000000000001
2003-12-21-12-00,50.0,7.21
2003-12-21-12-59,50.0,7.2199999999999998
2003-12-21-14-00,50.0,7.1799999999999997
2003-12-21-15-00,50.0,6.8899999999999997
2003-12-21-15-59,50.0,7.04
2003-12-21-17-00,50.0,6.5899999999999999
2003-12-21-18-00,50.0,6.5999999999999996
2003-12-21-19-00,50.0,6.5599999999999996
2003-12-21-20-00,50.0,6.5199999999999996
2003-12-21-21-00,50.0,6.5800000000000001
2003-12-21-22-00,50.0,6.7000000000000002
2003-12-21-23-00,50.0,6.6699999999999999
2003-12-22-00-00,50.0,6.7999999999999998
2003-12-22-00-59,50.0,6.54
2003-12-22-02-00,50.0,6.3899999999999997
2003-12-22-03-00,50.0,6.4100000000000001
2003-12-22-03-59,50.0,6.5599999999999996
2003-12-22-05-00,50.0,7.29
2003-12-22-06-00,50.0,6.8899999999999997
2003-12-22-06-59,50.0,7.0700000000000003
2003-12-22-08-00,50.0,7.0700000000000003
2003-12-22-09-00,50.0,7.1399999999999997
2003-12-22-09-59,50.0,6.9500000000000002
2003-12-22-11-00,50.0,7.04
2003-12-22-12-00,50.0,6.9400000000000004
2003-12-22-13-00,50.0,6.8499999999999996
2003-12-22-14-00,50.0,6.9000000000000004
2003-12-22-15-00,50.0,7.0700000000000003
2003-12-22-16-00,50.0,7.0899999999999999
2003-12-22-17-00,50.0,7.0800000000000001
2003-12-22-18-00,50.0,7.0199999999999996
2003-12-22-19-00,50.0,6.79
2003-12-22-20-00,50.0,6.6799999999999997
2003-12-22-21-00,50.0,6.5199999999999996
2003-12-22-21-59,50.0,6.7699999999999996
2003-12-22-23-00,50.0,6.79
2003-12-23-00-00,50.0,6.7400000000000002
2003-12-23-00-59,50.0,6.8300000000000001
2003-12-23-02-00,50.0,6.9100000000000001
2003-12-23-03-00,50.0,6.79
2003-12-23-03-59,50.0,6.8499999999999996
2003-12-23-05-00,50.0,6.96
2003-12-23-06-00,50.0,7.0899999999999999
2003-12-23-06-59,50.0,7.0099999999999998
2003-12-23-08-00,50.0,7.0499999999999998
2003-12-23-09-00,50.0,6.9800000000000004
2003-12-23-10-00,50.0,6.8099999999999996
2003-12-23-11-00,50.0,6.8399999999999999
2003-12-23-12-00,50.0,6.9100000000000001
2003-12-23-13-00,50.0,7.0300000000000002
2003-12-23-14-00,50.0,7.0999999999999996
2003-12-23-15-00,50.0,7.0899999999999999
2003-12-23-15-59,50.0,7.21
2003-12-23-17-00,50.0,7.25
2003-12-23-18-00,50.0,7.1699999999999999
2003-12-23-18-59,50.0,7.0599999999999996
2003-12-23-20-00,50.0,6.9699999999999998
2003-12-23-21-00,50.0,6.8300000000000001
2003-12-23-21-59,50.0,6.9500000000000002
2003-12-23-23-00,50.0,6.8499999999999996
2003-12-24-00-00,50.0,6.75
2003-12-24-00-59,50.0,6.6299999999999999
2003-12-24-02-00,50.0,7.0099999999999998
2003-12-24-03-00,50.0,6.8300000000000001
2003-12-24-04-00,50.0,6.9800000000000004
2003-12-24-05-00,50.0,7.0499999999999998
2003-12-24-06-00,50.0,6.96
2003-12-24-07-00,50.0,6.7599999999999998
2003-12-24-08-00,50.0,6.9699999999999998
2003-12-24-09-00,50.0,6.8600000000000003
2003-12-24-10-00,50.0,6.9299999999999997
2003-12-24-11-00,50.0,7.04
2003-12-24-12-00,50.0,6.9000000000000004
2003-12-24-12-59,50.0,6.6200000000000001
2003-12-24-14-00,50.0,6.6500000000000004
2003-12-24-15-00,50.0,6.6799999999999997
2003-12-24-15-59,50.0,6.6900000000000004
2003-12-24-17-00,50.0,6.75
2003-12-24-18-00,50.0,6.7699999999999996
2003-12-24-18-59,50.0,6.6900000000000004
2003-12-24-20-00,50.0,6.9199999999999999
2003-12-24-21-00,50.0,6.75
2003-12-24-21-59,50.0,6.7000000000000002
2003-12-24-23-00,50.0,6.6799999999999997
2003-12-25-00-00,50.0,6.7000000000000002
2003-12-25-01-00,50.0,6.7599999999999998
2003-12-25-02-00,50.0,6.8200000000000003
2003-12-25-03-00,50.0,6.9000000000000004
2003-12-25-04-00,50.0,6.8200000000000003
2003-12-25-05-00,50.0,6.8499999999999996
2003-12-25-06-00,50.0,6.8700000000000001
2003-12-25-06-59,50.0,6.8799999999999999
2003-12-25-08-00,50.0,6.9100000000000001
2003-12-25-09-00,50.0,6.9100000000000001
2003-12-25-09-59,50.0,6.8799999999999999
2003-12-25-11-00,50.0,6.6799999999999997
2003-12-25-12-00,50.0,6.8399999999999999
2003-12-25-12-59,50.0,6.8600000000000003
2003-12-25-14-00,50.0,6.9100000000000001
2003-12-25-15-00,50.0,6.8700000000000001
2003-12-25-15-59,50.0,6.8700000000000001
2003-12-25-17-00,50.0,6.8899999999999997
2003-12-25-18-00,50.0,6.79
2003-12-25-19-00,50.0,6.8899999999999997
2003-12-25-20-00,50.0,6.8799999999999999
2003-12-25-21-00,50.0,6.79
2003-12-25-22-00,50.0,6.7400000000000002
2003-12-25-23-00,50.0,6.6699999999999999
2003-12-26-00-00,50.0,6.6900000000000004
2003-12-26-01-00,50.0,6.6600000000000001
2003-12-26-02-00,50.0,6.6799999999999997
2003-12-26-03-00,50.0,6.8399999999999999
2003-12-26-03-59,50.0,6.8099999999999996
2003-12-26-05-00,50.0,6.7800000000000002
2003-12-26-06-00,50.0,6.8899999999999997
2003-12-26-06-59,50.0,6.7199999999999998
2003-12-26-08-00,50.0,6.6100000000000003
2003-12-26-09-00,50.0,6.7000000000000002
2003-12-26-09-59,50.0,6.7599999999999998
2003-12-26-11-00,50.0,6.9400000000000004
2003-12-26-12-00,50.0,7.0199999999999996
2003-12-26-12-59,50.0,6.9400000000000004
2003-12-26-14-00,50.0,6.8700000000000001
2003-12-26-15-00,50.0,6.9400000000000004
2003-12-26-16-00,50.0,7.0599999999999996
2003-12-26-17-00,50.0,7.1200000000000001
2003-12-26-18-00,50.0,7.1399999999999997
2003-12-26-19-00,50.0,7.1399999999999997
2003-12-26-20-00,50.0,7.1100000000000003
2003-12-26-21-00,50.0,7.0899999999999999
2003-12-26-21-59,50.0,7.0499999999999998
2003-12-26-23-00,50.0,7.0599999999999996
2003-12-27-00-00,50.0,7.04
2003-12-27-00-59,50.0,7.04
2003-12-27-02-00,50.0,7.0999999999999996
2003-12-27-03-00,50.0,7.0800000000000001
2003-12-27-03-59,50.0,7.0899999999999999
2003-12-27-05-00,50.0,7.1600000000000001
2003-12-27-06-00,50.0,7.1799999999999997
2003-12-27-06-59,50.0,7.2000000000000002
2003-12-27-08-00,50.0,7.1399999999999997
2003-12-27-09-00,50.0,7.1100000000000003
2003-12-27-10-00,50.0,7.0899999999999999
2003-12-27-11-00,50.0,7.0099999999999998
2003-12-27-12-00,50.0,7.0199999999999996
2003-12-27-13-00,50.0,6.9900000000000002
2003-12-27-14-00,50.0,6.9699999999999998
2003-12-27-15-00,50.0,7.0700000000000003
2003-12-27-16-00,50.0,7.1900000000000004
2003-12-27-17-00,50.0,7.2699999999999996
2003-12-27-18-00,50.0,7.2300000000000004
2003-12-27-18-59,50.0,7.1399999999999997
2003-12-27-20-00,50.0,7.0499999999999998
2003-12-27-21-00,50.0,7.0899999999999999
2003-12-27-21-59,50.0,7.0999999999999996
2003-12-27-23-00,50.0,6.7300000000000004
2003-12-28-00-00,50.0,6.8899999999999997
2003-12-28-00-59,50.0,6.8700000000000001
2003-12-28-02-00,50.0,6.9199999999999999
2003-12-28-03-00,50.0,6.9299999999999997
2003-12-28-03-59,50.0,6.9900000000000002
2003-12-28-05-00,50.0,7.0599999999999996
2003-12-28-06-00,50.0,6.8499999999999996
2003-12-28-07-00,50.0,6.9900000000000002
2003-12-28-08-00,50.0,7.0499999999999998
2003-12-28-09-00,50.0,7.0899999999999999
2003-12-28-10-00,50.0,7.0300000000000002
2003-12-28-11-00,50.0,6.8899999999999997
2003-12-28-12-00,50.0,6.8499999999999996
2003-12-28-12-59,50.0,6.75
2003-12-28-14-00,50.0,6.8899999999999997
2003-12-28-15-00,50.0,7.04
2003-12-28-15-59,50.0,6.9100000000000001
2003-12-28-17-00,50.0,7.0099999999999998
2003-12-28-18-00,50.0,7.0300000000000002
2003-12-28-18-59,50.0,7.0700000000000003
2003-12-28-20-00,50.0,7.0700000000000003
2003-12-28-21-00,50.0,7.0899999999999999
2003-12-28-21-59,50.0,7.1299999999999999
2003-12-28-23-00,50.0,7.0199999999999996
2003-12-29-00-00,50.0,7.0
2003-12-29-01-00,50.0,6.8200000000000003
2003-12-29-02-00,50.0,6.5499999999999998
2003-12-29-03-00,50.0,6.9400000000000004
2003-12-29-04-00,50.0,6.9699999999999998
2003-12-29-05-00,50.0,7.0099999999999998
2003-12-29-06-00,50.0,6.9000000000000004
2003-12-29-07-00,50.0,6.7199999999999998
2003-12-29-08-00,50.0,7.0599999999999996
2003-12-29-09-00,50.0,6.8600000000000003
2003-12-29-09-59,50.0,7.0599999999999996
2003-12-29-11-00,50.0,6.9900000000000002
2003-12-29-12-00,50.0,6.8799999999999999
2003-12-29-12-59,50.0,6.7400000000000002
2003-12-29-14-00,50.0,6.8300000000000001
2003-12-29-15-00,50.0,6.5499999999999998
2003-12-29-15-59,50.0,6.6799999999999997
2003-12-29-17-00,50.0,6.5300000000000002
2003-12-29-18-00,50.0,6.75
2003-12-29-18-59,50.0,6.6699999999999999
2003-12-29-20-00,50.0,6.8399999999999999
2003-12-29-21-00,50.0,7.0099999999999998
2003-12-29-22-00,50.0,6.8600000000000003
2003-12-29-23-00,50.0,6.96
2003-12-30-00-00,50.0,6.8200000000000003
2003-12-30-01-00,50.0,6.4400000000000004
2003-12-30-02-00,50.0,6.5300000000000002
2003-12-30-03-00,50.0,6.54
2003-12-30-03-59,50.0,6.5
2003-12-30-05-00,50.0,6.4500000000000002
2003-12-30-06-00,50.0,6.4400000000000004
2003-12-30-06-59,50.0,6.4000000000000004
2003-12-30-08-00,50.0,6.4900000000000002
2003-12-30-09-00,50.0,6.4299999999999997
2003-12-30-09-59,50.0,6.4800000000000004
2003-12-30-11-00,50.0,6.5599999999999996
2003-12-30-12-00,50.0,6.7400000000000002
2003-12-30-12-59,50.0,6.7599999999999998
2003-12-30-14-00,50.0,6.8099999999999996
2003-12-30-15-00,50.0,6.6699999999999999
2003-12-30-16-00,50.0,6.6500000000000004
2003-12-30-17-00,50.0,6.5800000000000001
2003-12-30-18-00,50.0,6.6799999999999997
2003-12-30-19-00,50.0,6.6500000000000004
2003-12-30-20-00,50.0,6.7599999999999998
2003-12-30-21-00,50.0,6.6600000000000001
2003-12-30-22-00,50.0,6.75
2003-12-30-23-00,50.0,6.8600000000000003
2003-12-31-00-00,50.0,6.7800000000000002
2003-12-31-00-59,50.0,6.7999999999999998
2003-12-31-02-00,50.0,6.8399999999999999
2003-12-31-03-00,50.0,6.8799999999999999
2003-12-31-03-59,50.0,6.9299999999999997
2003-12-31-05-00,50.0,6.8799999999999999
2003-12-31-06-00,50.0,6.8600000000000003
2003-12-31-06-59,50.0,6.8200000000000003
2003-12-31-08-00,50.0,6.8700000000000001
2003-12-31-09-00,50.0,6.9000000000000004
2003-12-31-10-00,50.0,6.7000000000000002
2003-12-31-11-00,50.0,6.96
2003-12-31-12-00,50.0,7.0
2003-12-31-13-00,50.0,6.75
2003-12-31-14-00,50.0,6.5199999999999996
2003-12-31-15-00,50.0,6.7699999999999996
2003-12-31-16-00,50.0,6.1399999999999997
2003-12-31-17-00,50.0,6.4299999999999997
2003-12-31-18-00,50.0,6.6600000000000001
2003-12-31-18-59,50.0,6.7400000000000002
2003-12-31-20-00,50.0,6.7000000000000002
2003-12-31-21-00,50.0,6.7300000000000004
2003-12-31-21-59,50.0,6.5899999999999999
2003-12-31-23-00,50.0,6.6799999999999997
2004-01-01-00-00,50.0,6.6299999999999999
2004-01-01-00-59,50.0,6.5700000000000003
2004-01-01-02-00,50.0,6.6299999999999999
2004-01-01-03-00,50.0,6.75
2004-01-01-03-59,50.0,6.7800000000000002
2004-01-01-05-00,50.0,6.6500000000000004
2004-01-01-06-00,50.0,6.6100000000000003
2004-01-01-07-00,50.0,6.5300000000000002
2004-01-01-08-00,50.0,6.2699999999999996
2004-01-01-09-00,50.0,6.2199999999999998
2004-01-01-10-00,50.0,6.6299999999999999
2004-01-01-11-00,50.0,6.4900000000000002
2004-01-01-12-00,50.0,6.7300000000000004
2004-01-01-12-59,50.0,6.7300000000000004
2004-01-01-14-00,50.0,6.8200000000000003
2004-01-01-15-00,50.0,6.8499999999999996
2004-01-01-15-59,50.0,6.8600000000000003
2004-01-01-17-00,50.0,6.8200000000000003
2004-01-01-18-00,50.0,6.8499999999999996
2004-01-01-18-59,50.0,6.5800000000000001
2004-01-01-20-00,50.0,6.7599999999999998
2004-01-01-21-00,50.0,6.7000000000000002
2004-01-01-21-59,50.0,6.6399999999999997
2004-01-01-23-00,50.0,6.6299999999999999
2004-01-02-00-00,50.0,6.6900000000000004
2004-01-02-01-00,50.0,6.7400000000000002
2004-01-02-02-00,50.0,6.6399999999999997
2004-01-02-03-00,50.0,6.6299999999999999
2004-01-02-04-00,50.0,6.5999999999999996
2004-01-02-05-00,50.0,6.7199999999999998
2004-01-02-06-00,50.0,6.6500000000000004
2004-01-02-07-00,50.0,6.6200000000000001
2004-01-02-08-00,50.0,6.7800000000000002
2004-01-02-09-00,50.0,6.96
2004-01-02-09-59,50.0,6.9400000000000004
2004-01-02-11-00,50.0,7.0700000000000003
2004-01-02-12-00,50.0,6.9900000000000002
2004-01-02-12-59,50.0,6.7699999999999996
2004-01-02-14-00,50.0,6.9400000000000004
2004-01-02-15-00,50.0,6.7800000000000002
2004-01-02-15-59,50.0,6.7599999999999998
2004-01-02-17-00,50.0,6.7999999999999998
2004-01-02-18-00,50.0,6.7400000000000002
2004-01-02-19-00,50.0,6.5199999999999996
2004-01-02-20-00,50.0,6.6200000000000001
2004-01-02-21-00,50.0,6.6600000000000001
2004-01-02-22-00,50.0,6.6600000000000001
2004-01-02-23-00,50.0,6.7300000000000004
2004-01-03-00-00,50.0,6.7300000000000004
2004-01-03-01-00,50.0,6.75
2004-01-03-02-00,50.0,6.8399999999999999
2004-01-03-03-00,50.0,6.7199999999999998
2004-01-03-03-59,50.0,6.9000000000000004
2004-01-03-05-00,50.0,6.8200000000000003
2004-01-03-06-00,50.0,6.7599999999999998
2004-01-03-06-59,50.0,6.7699999999999996
2004-01-03-08-00,50.0,6.7400000000000002
2004-01-03-09-00,50.0,6.8600000000000003
2004-01-03-09-59,50.0,6.8899999999999997
2004-01-03-11-00,50.0,6.79
2004-01-03-12-00,50.0,6.9400000000000004
2004-01-03-12-59,50.0,6.9900000000000002
2004-01-03-14-00,50.0,7.0
2004-01-03-15-00,50.0,6.8799999999999999
2004-01-03-16-00,50.0,6.8399999999999999
2004-01-03-17-00,50.0,6.9000000000000004
2004-01-03-18-00,50.0,6.96
2004-01-03-19-00,50.0,6.8799999999999999
2004-01-03-20-00,50.0,6.8499999999999996
2004-01-03-21-00,50.0,6.6200000000000001
2004-01-03-22-00,50.0,6.5300000000000002
2004-01-03-23-00,50.0,6.6699999999999999
2004-01-04-00-00,50.0,6.5899999999999999
2004-01-04-00-59,50.0,6.7400000000000002
2004-01-04-02-00,50.0,6.7400000000000002
2004-01-04-03-00,50.0,6.8399999999999999
2004-01-04-03-59,50.0,6.8499999999999996
2004-01-04-05-00,50.0,6.8899999999999997
2004-01-04-06-00,50.0,6.8799999999999999
2004-01-04-06-59,50.0,6.8600000000000003
2004-01-04-08-00,50.0,6.7300000000000004
2004-01-04-09-00,50.0,6.6299999999999999
2004-01-04-10-00,50.0,6.6799999999999997
2004-01-04-11-00,50.0,6.7300000000000004
2004-01-04-12-00,50.0,6.6200000000000001
2004-01-04-13-00,50.0,6.5599999999999996
2004-01-04-14-00,50.0,6.6500000000000004
2004-01-04-15-00,50.0,6.6900000000000004
2004-01-04-16-00,50.0,6.7599999999999998
2004-01-04-17-00,50.0,6.7999999999999998
2004-01-04-18-00,50.0,6.6799999999999997
2004-01-04-18-59,50.0,6.71
2004-01-04-20-00,50.0,6.6500000000000004
2004-01-04-21-00,50.0,6.6200000000000001
